Filename,Original File Size (bytes),Compressed File Size (bytes),Compression Ratio,Time Elapsed (seconds),Effort
kodim13.png,1179648,569087,0.48242102728949654,0.10346293449401855,0
kodim13.png,1179648,547872,0.4644368489583333,0.5522372722625732,10
kodim13.png,1179648,547872,0.4644368489583333,0.5631904602050781,20
kodim13.png,1179648,547872,0.4644368489583333,0.6173691749572754,30
kodim13.png,1179648,547872,0.4644368489583333,0.6148190498352051,40
kodim13.png,1179648,547872,0.4644368489583333,0.6127738952636719,50
kodim13.png,1179648,545751,0.46263885498046875,0.9930145740509033,60
kodim13.png,1179648,545751,0.46263885498046875,0.993525505065918,70
kodim13.png,1179648,545418,0.4623565673828125,1.4163620471954346,80
kodim13.png,1179648,545418,0.4623565673828125,1.3985068798065186,90
kodim13.png,1179648,545466,0.4623972574869792,1.8145949840545654,100
kodim18.png,1179648,563949,0.47806549072265625,0.0963294506072998,0
kodim18.png,1179648,518701,0.43970828586154515,0.5677175521850586,10
kodim18.png,1179648,518701,0.43970828586154515,0.5694265365600586,20
kodim18.png,1179648,518701,0.43970828586154515,0.622739315032959,30
kodim18.png,1179648,518701,0.43970828586154515,0.6202781200408936,40
kodim18.png,1179648,518701,0.43970828586154515,0.6263878345489502,50
kodim18.png,1179648,512921,0.43480851915147567,1.0352509021759033,60
kodim18.png,1179648,512921,0.43480851915147567,1.036015510559082,70
kodim18.png,1179648,512565,0.43450673421223956,1.4282069206237793,80
kodim18.png,1179648,512565,0.43450673421223956,1.4406147003173828,90
kodim18.png,1179648,512205,0.43420155843098956,1.9054861068725586,100
kodim20.png,1179648,369125,0.31291113959418404,0.11079716682434082,0
kodim20.png,1179648,332508,0.2818705240885417,0.46460509300231934,10
kodim20.png,1179648,332508,0.2818705240885417,0.46851611137390137,20
kodim20.png,1179648,332508,0.2818705240885417,0.5428712368011475,30
kodim20.png,1179648,332508,0.2818705240885417,0.5335407257080078,40
kodim20.png,1179648,332508,0.2818705240885417,0.539362907409668,50
kodim20.png,1179648,332909,0.28221045600043404,0.8014776706695557,60
kodim20.png,1179648,332909,0.28221045600043404,0.8039817810058594,70
kodim20.png,1179648,331868,0.2813279893663194,1.121997356414795,80
kodim20.png,1179648,331868,0.2813279893663194,1.1142394542694092,90
kodim20.png,1179648,329324,0.2791714138454861,1.498274326324463,100
kodim14.png,1179648,506871,0.42967987060546875,0.09063720703125,0
kodim14.png,1179648,463473,0.39289093017578125,0.5438506603240967,10
kodim14.png,1179648,463473,0.39289093017578125,0.612490177154541,20
kodim14.png,1179648,463473,0.39289093017578125,0.6245603561401367,30
kodim14.png,1179648,463473,0.39289093017578125,0.6006698608398438,40
kodim14.png,1179648,463473,0.39289093017578125,0.5989503860473633,50
kodim14.png,1179648,457755,0.38804372151692706,0.9663512706756592,60
kodim14.png,1179648,457755,0.38804372151692706,0.9662823677062988,70
kodim14.png,1179648,460851,0.39066823323567706,1.3390839099884033,80
kodim14.png,1179648,460851,0.39066823323567706,1.3480558395385742,90
kodim14.png,1179648,457723,0.38801659478081596,1.7423644065856934,100
kodim24.png,1179648,490284,0.415618896484375,0.09004878997802734,0
kodim24.png,1179648,445576,0.3777194552951389,0.5266258716583252,10
kodim24.png,1179648,446702,0.3786739773220486,0.5538027286529541,20
kodim24.png,1179648,446702,0.3786739773220486,0.6044700145721436,30
