Filename,Original File Size (bytes),Compressed File Size (bytes),Compression Ratio,% of Original,Time Elapsed (seconds),Effort
0863.png,9180000,3240326,2.8330482797101277,0.35297668845315905,0.18553805351257324,1
0863.png,9180000,2980614,3.0799023288490224,0.32468562091503267,0.45535778999328613,2
0863.png,9180000,2613672,3.512299936640864,0.2847137254901961,0.4722273349761963,3
0863.png,9180000,2575346,3.564569576282177,0.280538779956427,1.8754661083221436,4
0863.png,9180000,2827274,3.246943875973818,0.307981917211329,2.6067306995391846,5
0863.png,9180000,2808059,3.26916207957169,0.305888779956427,3.4303483963012695,6
0863.png,9180000,2757861,3.328666673193464,0.3004205882352941,5.266391754150391,7
0863.png,9180000,2739264,3.3512651573561367,0.29839477124183006,12.053589105606079,8
0863.png,9180000,2606024,3.522607619883777,0.2838806100217865,37.039429664611816,9
0855.png,12484800,4923966,2.5355171014584585,0.3943968665897732,0.21489667892456055,1
0855.png,12484800,4786845,2.6081479554905163,0.383413831218762,1.041269302368164,2
0855.png,12484800,4293619,2.907756836365779,0.34390771177752144,1.106130599975586,3
0855.png,12484800,4226941,2.9536253285768597,0.3385669774445726,2.853701591491699,4
0855.png,12484800,4234174,2.9485798174567224,0.3391463219274638,3.4943857192993164,5
0855.png,12484800,4206809,2.967760124122583,0.336954456619249,4.87730073928833,6
0855.png,12484800,4164076,2.99821617088641,0.3335316544918621,7.413920640945435,7
0855.png,12484800,4141174,3.0147972531460887,0.3316972638728694,16.66696786880493,8
0855.png,12484800,4101535,3.043933551706861,0.32852228309624504,49.950719118118286,9
0868.png,8298720,1202180,6.903059442013675,0.14486330422040988,0.11708998680114746,1
0868.png,8298720,1077062,7.704960345829674,0.1297865212948503,0.26845884323120117,2
0868.png,8298720,892644,9.296785728689153,0.10756405807160623,0.38289952278137207,3
0868.png,8298720,855503,9.700398479023452,0.10308854859544604,1.3481166362762451,4
0868.png,8298720,870661,9.531516859030093,0.10491509534000425,1.717012882232666,5
0868.png,8298720,855558,9.699774883760073,0.10309517612354677,1.8837435245513916,6
0868.png,8298720,814234,10.192057811390828,0.09811561301019917,2.2551355361938477,7
0868.png,8298720,801228,10.35750123560335,0.09654838336514547,4.971041679382324,8
0868.png,8298720,781312,10.62151867627785,0.09414849518961961,17.064996004104614,9
0893.png,8298720,3401176,2.4399560622561136,0.4098434457362099,0.17253780364990234,1
0893.png,8298720,3205485,2.5889124422669267,0.38626258025334026,0.47980618476867676,2
0893.png,8298720,2945120,2.8177867115771176,0.35488846472709046,0.7075796127319336,3
0893.png,8298720,2900227,2.8614036073728024,0.34947883529026164,1.5948083400726318,4
0893.png,8298720,2867501,2.8940600195082755,0.3455353355698228,2.1100809574127197,5
0893.png,8298720,2848925,2.91293031582088,0.34329691807893264,3.050239324569702,6
0893.png,8298720,2803850,2.959758902937033,0.337865357549116,4.924951076507568,7
0893.png,8298720,2793235,2.9710067359173147,0.3365862446256772,10.982612609863281,8
0893.png,8298720,2771134,2.994701807996293,0.3339230628337864,31.582889556884766,9
0849.png,8298720,4628349,1.793019497881426,0.5577184192260976,0.18772459030151367,1
0849.png,8298720,4436108,1.8707209112131624,0.5345532805059093,0.40569424629211426,2
0849.png,8298720,3911142,2.121815060665146,0.4712946092891434,0.45978593826293945,3
0849.png,8298720,3921078,2.1164383876066735,0.472491902365666,1.8550751209259033,4
0849.png,8298720,3870070,2.1443333066326966,0.4663454123045482,2.8537027835845947,5
0849.png,8298720,3836852,2.1628981258594284,0.46234262633273565,4.3969831466674805,6
0849.png,8298720,3807800,2.1794001785808077,0.45884184548942486,6.4613142013549805,7
0849.png,8298720,3790107,2.18957406743398,0.456709829949679,12.805383205413818,8
0849.png,8298720,3779867,2.195505820707448,0.455475904717836,45.221020221710205,9
0823.png,7858080,3530375,2.225848528839004,0.44926686926068454,0.15102028846740723,1
0823.png,7858080,3330103,2.359710795732144,0.42378074542381855,0.33675384521484375,2
0823.png,7858080,2943561,2.6695828623901456,0.3745903579500336,0.42963552474975586,3
0823.png,7858080,2918255,2.6927324719738337,0.3713699784171197,1.6272668838500977,4
0823.png,7858080,3068305,2.561049178618162,0.39046497363223587,2.189225196838379,5
0823.png,7858080,3031832,2.5918586517986486,0.3858235090505569,3.16864275932312,6
0823.png,7858080,2995167,2.623586598009393,0.3811576110194857,4.830226898193359,7
0823.png,7858080,2966461,2.6489746536361003,0.3775045558202513,10.092331409454346,8
0823.png,7858080,2836104,2.770730551488944,0.3609156435159734,37.32546806335449,9
0899.png,8298720,3556954,2.3330973636431622,0.42861477432664313,0.1843721866607666,1
0899.png,8298720,3343528,2.4820249748170196,0.4028968322825689,0.3647739887237549,2
0899.png,8298720,2781252,2.9838072925430703,0.3351422870032969,0.41431665420532227,3
0899.png,8298720,2782422,2.98255261063922,0.3352832726010758,1.7131989002227783,4
0899.png,8298720,2744966,3.023250561209137,0.33076980546397516,2.4197895526885986,5
0899.png,8298720,2691148,3.0837100003418616,0.32428470896716605,3.2528319358825684,6
0899.png,8298720,2619727,3.1677804595669703,0.315678441976594,5.156242370605469,7
0899.png,8298720,2594616,3.1984386128814437,0.3126525536468275,12.733535289764404,8
0899.png,8298720,2553312,3.250178591570478,0.3076754005436983,37.44169235229492,9
0876.png,8298720,4824436,1.7201430384815966,0.5813470029112924,0.17711424827575684,1
0876.png,8298720,4507787,1.8409742962566775,0.5431906366282993,0.37558531761169434,2
0876.png,8298720,4173008,1.9886662091230114,0.5028495960822874,0.43737053871154785,3
0876.png,8298720,4173017,1.9886619201407518,0.5028506805868856,1.9122035503387451,4
