Filename,Original File Size (bytes),Compressed File Size (bytes),Compression Ratio,Time Elapsed (seconds),Effort
kodim13.png,1179648,569087,0.48242102728949654,0.10161328315734863,0
kodim13.png,1179648,569087,0.48242102728949654,0.1046438217163086,1
kodim13.png,1179648,569087,0.48242102728949654,0.10488605499267578,2
kodim13.png,1179648,569087,0.48242102728949654,0.10062289237976074,3
kodim13.png,1179648,569087,0.48242102728949654,0.09761166572570801,4
kodim13.png,1179648,569087,0.48242102728949654,0.1602480411529541,5
kodim13.png,1179648,569087,0.48242102728949654,0.1375901699066162,6
kodim13.png,1179648,569087,0.48242102728949654,0.14463043212890625,7
kodim13.png,1179648,569087,0.48242102728949654,0.1352076530456543,8
kodim13.png,1179648,569087,0.48242102728949654,0.1433703899383545,9
kodim13.png,1179648,547872,0.4644368489583333,0.5799055099487305,10
kodim13.png,1179648,547872,0.4644368489583333,0.581718921661377,11
kodim13.png,1179648,547872,0.4644368489583333,0.5843610763549805,12
kodim13.png,1179648,547872,0.4644368489583333,0.587360143661499,13
kodim13.png,1179648,547872,0.4644368489583333,0.572462797164917,14
kodim13.png,1179648,547872,0.4644368489583333,0.5917036533355713,15
kodim13.png,1179648,547872,0.4644368489583333,0.6181814670562744,16
kodim13.png,1179648,547872,0.4644368489583333,0.6148085594177246,17
kodim13.png,1179648,547872,0.4644368489583333,0.6049983501434326,18
kodim13.png,1179648,547872,0.4644368489583333,0.5825839042663574,19
kodim13.png,1179648,547872,0.4644368489583333,0.6067550182342529,20
kodim13.png,1179648,547872,0.4644368489583333,0.5898306369781494,21
kodim13.png,1179648,547872,0.4644368489583333,0.5753395557403564,22
kodim13.png,1179648,547872,0.4644368489583333,0.5840764045715332,23
kodim13.png,1179648,547872,0.4644368489583333,0.5926251411437988,24
kodim13.png,1179648,547872,0.4644368489583333,0.6295974254608154,25
kodim13.png,1179648,547872,0.4644368489583333,0.6231095790863037,26
kodim13.png,1179648,547872,0.4644368489583333,0.6352202892303467,27
kodim13.png,1179648,547872,0.4644368489583333,0.6255311965942383,28
kodim13.png,1179648,547872,0.4644368489583333,0.6287119388580322,29
kodim13.png,1179648,547872,0.4644368489583333,0.6579136848449707,30
kodim13.png,1179648,547872,0.4644368489583333,0.6542913913726807,31
kodim13.png,1179648,547872,0.4644368489583333,0.6354670524597168,32
kodim13.png,1179648,547872,0.4644368489583333,0.630094051361084,33
kodim13.png,1179648,547872,0.4644368489583333,0.6338250637054443,34
kodim13.png,1179648,547872,0.4644368489583333,0.6490554809570312,35
kodim13.png,1179648,547872,0.4644368489583333,0.6546292304992676,36
kodim13.png,1179648,547872,0.4644368489583333,0.6359899044036865,37
kodim13.png,1179648,547872,0.4644368489583333,0.6440303325653076,38
kodim13.png,1179648,547872,0.4644368489583333,0.6308693885803223,39
kodim13.png,1179648,547872,0.4644368489583333,0.6458292007446289,40
kodim13.png,1179648,547872,0.4644368489583333,0.6544325351715088,41
kodim13.png,1179648,547872,0.4644368489583333,0.6493854522705078,42
kodim13.png,1179648,547872,0.4644368489583333,0.6381087303161621,43
kodim13.png,1179648,547872,0.4644368489583333,0.6371192932128906,44
kodim13.png,1179648,547872,0.4644368489583333,0.6386730670928955,45
kodim13.png,1179648,547872,0.4644368489583333,0.6316738128662109,46
kodim13.png,1179648,547872,0.4644368489583333,0.6510865688323975,47
kodim13.png,1179648,547872,0.4644368489583333,0.6668643951416016,48
kodim13.png,1179648,547872,0.4644368489583333,0.69091796875,49
kodim13.png,1179648,547872,0.4644368489583333,0.6865534782409668,50
kodim13.png,1179648,545751,0.46263885498046875,1.1449980735778809,51
