Filename,Original File Size (bytes),Compressed File Size (bytes),Compression Ratio,Time Elapsed (seconds),Effort
kodim08.png,2365410,606231,0.256290030058214,0.026107072830200195,1
kodim08.png,2365410,567537,0.23993176658591955,0.029415130615234375,2
kodim08.png,2365410,541761,0.22903471279820412,0.0353703498840332,3
kodim08.png,2365410,533533,0.2255562460630504,0.3428933620452881,4
kodim08.png,2365410,530179,0.22413831006041235,0.3726210594177246,5
kodim08.png,2365410,521595,0.22050934087536622,0.43559789657592773,6
kodim08.png,2365410,517231,0.2186644175851121,0.617272138595581,7
kodim08.png,2365410,516790,0.2184779805615094,1.6148316860198975,8
kodim08.png,2365410,510214,0.21569791283540696,10.957539558410645,9
kodim16.png,1602741,490895,0.3062846710728683,0.021744251251220703,1
kodim16.png,1602741,455793,0.2843834406182908,0.026064395904541016,2
kodim16.png,1602741,422834,0.26381929457098807,0.03281402587890625,3
kodim16.png,1602741,405782,0.2531800209765645,0.24224472045898438,4
kodim16.png,1602741,398263,0.248488682825235,0.2769033908843994,5
kodim16.png,1602741,385755,0.24068455227638152,0.2868983745574951,6
kodim16.png,1602741,376826,0.23511347123459125,0.4844534397125244,7
kodim16.png,1602741,376402,0.23484892443632502,1.5160553455352783,8
kodim16.png,1602741,368023,0.22962100551492723,7.0526323318481445,9
