Filename,Original File Size (bytes),Compressed File Size (bytes),Compression Ratio,% of Original,Time Elapsed (seconds),Effort
0863.png,9180000,3248764,2.825690016264647,0.3538958605664488,0.6218552589416504,1
0863.png,9180000,2980616,3.0799002622276737,0.32468583877995644,0.031009197235107422,2
0863.png,9180000,2613674,3.5122972490065707,0.28471394335511985,0.06721663475036621,3
0863.png,9180000,2533454,3.6235116169466663,0.27597538126361654,2.8125436305999756,4
0863.png,9180000,2693060,3.408761780279682,0.2933616557734205,1.2849044799804688,5
0863.png,9180000,2683005,3.4215366724996787,0.292266339869281,4.5299530029296875e-06,6
0863.png,9180000,2665507,3.4439977085034856,0.2903602396514161,2.2457797527313232,7
0863.png,9180000,2634247,3.484866832912783,0.2869550108932462,7.344608783721924,8
0863.png,9180000,2577518,3.561565816417189,0.28077538126361656,37.925904989242554,9
0855.png,12484800,5432990,2.2979611595088523,0.43516836473151355,1.1322083473205566,1
0855.png,12484800,4786847,2.608146865776157,0.38341399141355886,5.7220458984375e-06,2
0855.png,12484800,4293621,2.9077554819114217,0.3439078719723183,0.3573637008666992,3
0855.png,12484800,4173007,2.9917994386302253,0.3342470043572985,4.272270917892456,4
0855.png,12484800,4192006,2.9782400120610513,0.3357687748301935,0.057456016540527344,5
0855.png,12484800,4181734,2.9855557527092826,0.3349460143534538,0.3068859577178955,6
0855.png,12484800,4154419,3.0051855626502766,0.33275815391516084,3.6537280082702637,7
0855.png,12484800,4146428,3.0109771591355257,0.33211809560425476,9.1984281539917,8
0855.png,12484800,4102955,3.0428800705832746,0.32863602140202486,53.05995988845825,9
0868.png,8298720,1470640,5.642930968829897,0.17721287138257466,0.4098653793334961,1
0868.png,8298720,1077064,7.704946038489821,0.12978676229587213,0.010616064071655273,2
0868.png,8298720,892646,9.296764898963307,0.10756429907262807,0.11330914497375488,3
0868.png,8298720,815560,10.175486782088381,0.09827539668768195,1.3628897666931152,4
0868.png,8298720,818031,10.144750015586206,0.09857315345017063,0.4354572296142578,5
0868.png,8298720,814847,10.184390443850194,0.09818947982339445,0.07699203491210938,6
0868.png,8298720,802963,10.335121294505475,0.09675745175159543,0.5398926734924316,7
0868.png,8298720,792506,10.471491698485563,0.09549737790888234,3.236630439758301,8
0868.png,8298720,782020,10.61190250888724,0.0942338095513525,17.105151176452637,9
0893.png,8298720,3583536,2.315790883641186,0.43181791890797616,0.5461950302124023,1
0893.png,8298720,3205487,2.588910826966386,0.3862628212543621,0.09686660766601562,2
0893.png,8298720,2945122,2.817784798049113,0.35488870572811226,0.18090558052062988,3
0893.png,8298720,2858777,2.902891691097277,0.34448408911253786,3.164210557937622,4
0893.png,8298720,2831410,2.9309495975503372,0.3411863516301309,0.010666131973266602,5
0893.png,8298720,2829066,2.9333780123899547,0.34090389843252933,0.11943840980529785,6
0893.png,8298720,2809966,2.953316872873195,0.338602338673916,2.453256607055664,7
0893.png,8298720,2802278,2.961419245342539,0.3376759307459464,6.384003639221191,8
0893.png,8298720,2771439,2.994372237671477,0.3339598154896177,32.144139528274536,9
0849.png,8298720,4642663,1.7874913600233315,0.5594432635394374,0.45532774925231934,1
0849.png,8298720,4436115,1.8707179592954646,0.5345541240094858,0.08244156837463379,2
0849.png,8298720,3911144,2.1218139756552046,0.4712948502901652,0.0563967227935791,3
0849.png,8298720,3870424,2.144137179802523,0.4663880694854146,5.1725852489471436,4
0849.png,8298720,3840223,2.160999504455861,0.46274883355505425,0.6283271312713623,5
0849.png,8298720,3837854,2.1623334290465452,0.4624633678446797,0.29067325592041016,6
0849.png,8298720,3815864,2.1747944895310733,0.4598135616095012,2.411635398864746,7
0849.png,8298720,3800089,2.1838225367879542,0.45791266604970404,7.15130615234375,8
0849.png,8298720,3782905,2.1937426395851864,0.45584198527001757,62.52579617500305,9
0823.png,7858080,3560128,2.2072464810254013,0.4530531631136359,0.40706586837768555,1
0823.png,7858080,3330105,2.3597093785331094,0.4237809999389164,0.037795305252075195,2
0823.png,7858080,2943563,2.6695810485455893,0.3745906124651314,0.08255767822265625,3
0823.png,7858080,2871795,2.736295592129661,0.36545759269439865,3.2634963989257812,4
0823.png,7858080,2923920,2.687515390297956,0.37209089243173904,0.3986241817474365,5
0823.png,7858080,2912349,2.6981931080375325,0.37061839533321117,0.12237668037414551,6
0823.png,7858080,2898856,2.71075210358845,0.3689013092256633,2.3050951957702637,7
0823.png,7858080,2865294,2.742503910593468,0.36463029136888403,5.816888332366943,8
0823.png,7858080,2812528,2.793956184613984,0.3579154195426873,51.500017166137695,9
0899.png,8298720,3481923,2.3833726363276844,0.4195735004916421,0.3977687358856201,1
0899.png,8298720,3343530,2.4820234901436504,0.4028970732835907,0.05321049690246582,2
0899.png,8298720,2781254,2.9838051468869797,0.33514252800431876,0.11967754364013672,3
0899.png,8298720,2719589,3.0514610847447905,0.3277118639983034,3.387084484100342,4
0899.png,8298720,2685571,3.090113797028639,0.3236126776177531,0.47012782096862793,5
0899.png,8298720,2643868,3.138855646348456,0.318587444810766,0.004482269287109375,6
0899.png,8298720,2602982,3.188158811701349,0.3136606609212023,2.6510112285614014,7
0899.png,8298720,2594879,3.198114440018205,0.3126842452812,7.952625274658203,8
0899.png,8298720,2554497,3.2486708733656764,0.3078181936491411,42.68240237236023,9
0876.png,8298720,4864878,1.7058433942228357,0.5862202845740065,0.4734799861907959,1
0876.png,8298720,4507789,1.8409734794596642,0.5431908776293212,0.08595418930053711,2
0876.png,8298720,4173010,1.988665256014244,0.5028498370833092,0.05350899696350098,3
