Filename,Original File Size (bytes),Compressed File Size (bytes),Compression Ratio,% of Original,Time Elapsed (seconds),Effort
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.81578254699707,0
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.791457891464233,3
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.739603519439697,6
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.819325685501099,9
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.855035781860352,12
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.696505546569824,15
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.867363452911377,18
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.860060930252075,21
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.828094720840454,24
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.904633522033691,27
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.897420883178711,30
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,7.787931203842163,33
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,4.386374473571777,36
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,4.349234342575073,39
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,4.304172515869141,42
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,4.44954776763916,45
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,4.382417917251587,48
0863.png,9180000,4135754,2.2196678042262667,0.4505178649237473,4.411788702011108,51
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.66463041305542,0
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.18650221824646,3
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.073294639587402,6
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.696393489837646,9
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.289443492889404,12
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.303603172302246,15
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,12.380867004394531,18
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.367053747177124,21
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.019003629684448,24
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.671955823898315,27
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.640797853469849,30
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,11.608975172042847,33
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,6.136940240859985,36
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,5.987436532974243,39
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,6.0037806034088135,42
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,5.876147747039795,45
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,5.88873553276062,48
0855.png,12484800,7804529,1.5996865409815249,0.6251224689222094,6.049668788909912,51
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.9609363079071045,0
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.931738615036011,3
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.959819555282593,6
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.955054044723511,9
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.960262775421143,12
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.886314868927002,15
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,5.009707450866699,18
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.923386096954346,21
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.897071361541748,24
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,5.012747287750244,27
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,5.018265962600708,30
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,4.963890790939331,33
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,2.6052539348602295,36
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,2.567385196685791,39
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,2.607341766357422,42
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,2.5999372005462646,45
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,2.5731050968170166,48
0868.png,8298720,1610139,5.1540394959689815,0.19402257215570595,2.4875290393829346,51
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.3150858879089355,0
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.309906005859375,3
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.139554262161255,6
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.319821119308472,9
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.421236515045166,12
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.346009254455566,15
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.31894063949585,18
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.275618553161621,21
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.172813415527344,24
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.255499362945557,27
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.342274188995361,30
0893.png,8298720,4890602,1.6968708555715635,0.5893200397169684,7.306796550750732,33
